Disease,symptoms_text,symptoms_count
Pneumonia,chills fatigue cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum,11
Pneumonia,fatigue cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum,10
Pneumonia,chills cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum,10
Pneumonia,chills fatigue high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum,10
Pneumonia,chills fatigue cough breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum,10
Pneumonia,chills fatigue cough high_fever sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum,10
Pneumonia,chills fatigue cough high_fever breathlessness malaise phlegm chest_pain fast_heart_rate rusty_sputum,10
Pneumonia,chills fatigue cough high_fever breathlessness sweating phlegm chest_pain fast_heart_rate rusty_sputum,10
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus,5
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus,5
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus,5
Dimorphic hemmorhoids(piles),pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus,4
Dimorphic hemmorhoids(piles),constipation pain_in_anal_region bloody_stool irritation_in_anus,4
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements bloody_stool irritation_in_anus,4
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region irritation_in_anus,4
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool,4
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus,5
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus,5
Heart attack,vomiting breathlessness sweating chest_pain,4
Heart attack,vomiting breathlessness sweating chest_pain,4
Heart attack,breathlessness sweating chest_pain,3
Heart attack,vomiting sweating chest_pain,3
Heart attack,vomiting breathlessness chest_pain,3
Heart attack,vomiting breathlessness sweating,3
Heart attack,vomiting breathlessness sweating chest_pain,4
Heart attack,breathlessness sweating chest_pain,3
Heart attack,vomiting sweating chest_pain,3
Heart attack,vomiting breathlessness chest_pain,3
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf,7
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf,7
Varicose veins,cramps bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf,6
Varicose veins,fatigue bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf,6
Varicose veins,fatigue cramps obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf,6
Varicose veins,fatigue cramps bruising swollen_legs swollen_blood_vessels prominent_veins_on_calf,6
Varicose veins,fatigue cramps bruising obesity swollen_blood_vessels prominent_veins_on_calf,6
Varicose veins,fatigue cramps bruising obesity swollen_legs prominent_veins_on_calf,6
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels,6
Varicose veins,fatigue cramps bruising obesity swollen_legs prominent_veins_on_calf,6
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation,13
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation,13
Hypothyroidism,weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation,12
Hypothyroidism,weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation,12
Hypothyroidism,fatigue cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation,12
Hypothyroidism,fatigue weight_gain mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation,12
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation,11
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation,11
Hyperthyroidism,mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation,10
Hyperthyroidism,fatigue weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation,10
Hyperthyroidism,fatigue mood_swings restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation,10
Hyperthyroidism,fatigue mood_swings weight_loss sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation,10
Hyperthyroidism,fatigue mood_swings weight_loss restlessness diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation,10
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation,10
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea excessive_hunger muscle_weakness irritability abnormal_menstruation,10
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate muscle_weakness irritability abnormal_menstruation,10
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,12
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,12
Hypoglycemia,fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue anxiety headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue anxiety sweating nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue anxiety sweating headache blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints painful_walking,6
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints painful_walking,6
Osteoarthristis,neck_pain knee_pain hip_joint_pain swelling_joints painful_walking,5
Osteoarthristis,joint_pain knee_pain hip_joint_pain swelling_joints painful_walking,5
Osteoarthristis,joint_pain neck_pain hip_joint_pain swelling_joints painful_walking,5
Osteoarthristis,joint_pain neck_pain knee_pain swelling_joints painful_walking,5
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain painful_walking,5
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints,5
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints painful_walking,6
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints painful_walking,6
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking,5
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking,5
Arthritis,stiff_neck swelling_joints movement_stiffness painful_walking,4
Arthritis,muscle_weakness swelling_joints movement_stiffness painful_walking,4
Arthritis,muscle_weakness stiff_neck movement_stiffness painful_walking,4
Arthritis,muscle_weakness stiff_neck swelling_joints painful_walking,4
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking,5
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness,4
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking,5
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements loss_of_balance unsteadiness,6
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements loss_of_balance unsteadiness,6
(vertigo) Paroymsal  Positional Vertigo,headache nausea spinning_movements loss_of_balance unsteadiness,5
(vertigo) Paroymsal  Positional Vertigo,vomiting nausea spinning_movements loss_of_balance unsteadiness,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache spinning_movements loss_of_balance unsteadiness,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea loss_of_balance unsteadiness,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements unsteadiness,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements loss_of_balance,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements loss_of_balance unsteadiness,6
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea loss_of_balance unsteadiness,5
Acne,skin_rash pus_filled_pimples blackheads scurring,4
Acne,skin_rash pus_filled_pimples blackheads scurring,4
Acne,pus_filled_pimples blackheads scurring,3
Acne,skin_rash blackheads scurring,3
Acne,skin_rash pus_filled_pimples scurring,3
Acne,skin_rash pus_filled_pimples blackheads,3
Acne,skin_rash pus_filled_pimples blackheads scurring,4
Acne,skin_rash pus_filled_pimples blackheads,3
Acne,skin_rash pus_filled_pimples scurring,3
Acne,skin_rash blackheads scurring,3
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_ofurine continuous_feel_of_urine,4
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_ofurine continuous_feel_of_urine,4
Urinary tract infection,bladder_discomfort foul_smell_ofurine continuous_feel_of_urine,3
Urinary tract infection,burning_micturition foul_smell_ofurine continuous_feel_of_urine,3
Urinary tract infection,burning_micturition bladder_discomfort continuous_feel_of_urine,3
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_ofurine,3
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_ofurine continuous_feel_of_urine,4
Urinary tract infection,burning_micturition bladder_discomfort continuous_feel_of_urine,3
Urinary tract infection,bladder_discomfort foul_smell_ofurine continuous_feel_of_urine,3
Urinary tract infection,burning_micturition bladder_discomfort continuous_feel_of_urine,3
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,6
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,6
Psoriasis,joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,5
Psoriasis,skin_rash skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,5
Psoriasis,skin_rash joint_pain silver_like_dusting small_dents_in_nails inflammatory_nails,5
Psoriasis,skin_rash joint_pain skin_peeling small_dents_in_nails inflammatory_nails,5
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting inflammatory_nails,5
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails,5
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,6
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,6
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze,5
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze,5
Impetigo,high_fever blister red_sore_around_nose yellow_crust_ooze,4
Impetigo,skin_rash blister red_sore_around_nose yellow_crust_ooze,4
Impetigo,skin_rash blister red_sore_around_nose yellow_crust_ooze,4
Impetigo,skin_rash high_fever red_sore_around_nose yellow_crust_ooze,4
Impetigo,skin_rash high_fever blister yellow_crust_ooze,4
Impetigo,skin_rash high_fever blister red_sore_around_nose,4
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze,5
Impetigo,skin_rash blister red_sore_around_nose yellow_crust_ooze,4
Fungal infection,itching skin_rash nodal_skin_eruptions dischromic_patches,4
Fungal infection,skin_rash nodal_skin_eruptions dischromic_patches,3
Fungal infection,itching nodal_skin_eruptions dischromic_patches,3
Fungal infection,itching skin_rash dischromic_patches,3
Fungal infection,itching skin_rash nodal_skin_eruptions,3
