Disease,symptoms_text,symptoms_count
Alcoholic hepatitis,yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload skin pain yellow history stomach swell,6
Alcoholic hepatitis,vomiting abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload pain history stomach swell,6
Alcoholic hepatitis,vomiting yellowish_skin swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload skin yellow history stomach swell,6
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain distention_of_abdomen history_of_alcohol_consumption fluid_overload skin pain yellow history,6
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach history_of_alcohol_consumption fluid_overload skin pain yellow history stomach swell,6
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen fluid_overload skin pain yellow stomach swell,6
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption skin pain yellow history stomach swell,6
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload skin pain yellow history stomach swell,7
Tuberculosis,chills vomiting fatigue weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum sputum pain yellow fever eye appetite weight loss swell blood,16
Tuberculosis,chills vomiting fatigue weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum sputum pain yellow fever eye appetite weight loss swell blood,16
Tuberculosis,vomiting fatigue weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum sputum pain yellow fever eye appetite weight loss swell blood,15
Tuberculosis,chills fatigue weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum sputum pain yellow fever eye appetite weight loss swell blood,15
Tuberculosis,chills vomiting weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum sputum pain yellow fever eye appetite weight loss swell blood,15
Tuberculosis,chills vomiting fatigue cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum sputum pain yellow fever eye appetite loss swell blood,15
Tuberculosis,chills vomiting fatigue weight_loss high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum sputum pain yellow fever eye appetite weight loss swell blood,15
Tuberculosis,chills vomiting fatigue weight_loss cough breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum sputum pain yellow fever eye appetite weight loss swell blood,15
Tuberculosis,chills vomiting fatigue weight_loss cough high_fever sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum sputum pain yellow fever eye appetite weight loss swell blood,15
Tuberculosis,chills vomiting fatigue weight_loss cough high_fever breathlessness loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum sputum pain yellow fever eye appetite weight loss swell blood,15
Common Cold,continuous_sneezing chills fatigue cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain throat irritation pain continuous fever eye nose red loss swell muscle,17
Common Cold,continuous_sneezing chills fatigue cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain throat irritation pain continuous fever eye nose red loss swell muscle,17
Common Cold,chills fatigue cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain throat irritation pain fever eye nose red loss swell muscle,16
Common Cold,continuous_sneezing fatigue cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain throat irritation pain continuous fever eye nose red loss swell muscle,16
Common Cold,continuous_sneezing chills cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain throat irritation pain continuous fever eye nose red loss swell muscle,16
Common Cold,continuous_sneezing chills fatigue high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain throat irritation pain continuous fever eye nose red loss swell muscle,16
Common Cold,continuous_sneezing chills fatigue cough headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain throat irritation pain continuous eye nose red loss swell muscle,16
Common Cold,continuous_sneezing chills fatigue cough high_fever swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain throat irritation pain continuous fever eye nose red loss swell muscle,16
Common Cold,continuous_sneezing chills fatigue cough high_fever headache malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain throat irritation pain continuous fever eye nose red loss muscle,16
Common Cold,continuous_sneezing chills fatigue cough high_fever headache swelled_lymph_nodes phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain throat irritation pain continuous fever eye nose red loss swell muscle,16
Pneumonia,chills fatigue cough high_fever breathlessness sweating malaise chest_pain fast_heart_rate rusty_sputum sputum pain fever,10
Pneumonia,chills fatigue cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum sputum pain fever,11
Pneumonia,chills fatigue cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum sputum pain fever,11
Pneumonia,fatigue cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum sputum pain fever,10
Pneumonia,chills cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum sputum pain fever,10
Pneumonia,chills fatigue high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum sputum pain fever,10
Pneumonia,chills fatigue cough breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum sputum pain,10
Pneumonia,chills fatigue cough high_fever sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum sputum pain fever,10
Pneumonia,chills fatigue cough high_fever breathlessness malaise phlegm chest_pain fast_heart_rate rusty_sputum sputum pain fever,10
Pneumonia,chills fatigue cough high_fever breathlessness sweating phlegm chest_pain fast_heart_rate rusty_sputum sputum pain fever,10
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus movement irritation pain blood,5
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus movement irritation pain blood,5
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus movement irritation pain blood,5
Dimorphic hemmorhoids(piles),pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus movement irritation pain blood,4
Dimorphic hemmorhoids(piles),constipation pain_in_anal_region bloody_stool irritation_in_anus irritation pain blood,4
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements bloody_stool irritation_in_anus movement irritation pain blood,4
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region irritation_in_anus movement irritation pain,4
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool movement pain blood,4
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus movement irritation pain blood,5
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus movement irritation pain blood,5
Heart attack,vomiting breathlessness sweating chest_pain pain,4
Heart attack,vomiting breathlessness sweating chest_pain pain,4
Heart attack,breathlessness sweating chest_pain pain,3
Heart attack,vomiting sweating chest_pain pain,3
Heart attack,vomiting breathlessness chest_pain pain,3
Heart attack,vomiting breathlessness sweating,3
Heart attack,vomiting breathlessness sweating chest_pain pain,4
Heart attack,breathlessness sweating chest_pain pain,3
Heart attack,vomiting sweating chest_pain pain,3
Heart attack,vomiting breathlessness chest_pain pain,3
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf swollen blood,7
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf swollen blood,7
Varicose veins,cramps bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf swollen blood,6
Varicose veins,fatigue bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf swollen blood,6
Varicose veins,fatigue cramps obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf swollen blood,6
Varicose veins,fatigue cramps bruising swollen_legs swollen_blood_vessels prominent_veins_on_calf swollen blood,6
Varicose veins,fatigue cramps bruising obesity swollen_blood_vessels prominent_veins_on_calf swollen blood,6
Varicose veins,fatigue cramps bruising obesity swollen_legs prominent_veins_on_calf swollen,6
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels swollen blood,6
Varicose veins,fatigue cramps bruising obesity swollen_legs prominent_veins_on_calf swollen,6
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,13
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,13
Hypothyroidism,weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,12
Hypothyroidism,weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,12
Hypothyroidism,fatigue cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen nail,12
Hypothyroidism,fatigue weight_gain mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye swollen weight nail,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation swollen weight nail,12
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weakness weight loss muscle,11
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weakness weight loss muscle,11
